player_id,player_name,position,team,projected_points,confidence,prev_season_points,prev_season_games,age,overall_rank,position_rank,tier,tier_label,starter_probability,original_projected_points,point_change,expected_games_played,injury_risk_score,age_multiplier,player_multiplier,games_adjustment,injury_risk_category
00-0038996,Tucker Kraft,TE,GB,205.827426655958,High,201.9000015258789,12.0,24.8,133.0,19.0,3,Streamer,,244.6899477728172,-38.8625211168592,14.3,2.7,1.0,1.0,0.8411764705882353,High Risk
00-0037197,Isiah Pacheco,RB,KC,198.60237124631297,High,592.7000045776367,18.0,26.5,149.0,39.0,4,RB3,,242.894986416354,-44.29261517004102,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0037263,Tyler Allgeier,RB,ATL,197.3132698128279,High,301.1000022888184,17.0,25.4,150.0,40.0,4,RB3,,241.31838754086868,-44.00511772804077,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0039415,Brenden Rice,WR,LAC,211.47950488725135,Low,,,23.5,126.0,52.0,5,Deep League,,240.8005079091275,-29.321003021876123,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039919,Rome Odunze,WR,CHI,211.47950488725135,Low,,,23.4,126.0,52.0,5,Deep League,,240.8005079091275,-29.321003021876123,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039589,Kameron Johnson,WR,TB,211.47950488725135,Low,,,23.5,126.0,52.0,4,WR3,,240.8005079091275,-29.321003021876123,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039853,Javon Baker,WR,NE,211.47950488725135,Low,,,23.5,126.0,52.0,5,Deep League,,240.8005079091275,-29.321003021876123,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039849,Marvin Harrison Jr.,WR,ARI,211.47950488725135,Low,,,23.1,126.0,52.0,4,WR3,,240.8005079091275,-29.321003021876123,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039920,Malachi Corley,WR,NYJ,211.47950488725135,Low,,,23.4,126.0,52.0,5,Deep League,,240.8005079091275,-29.321003021876123,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0037838,Isaiah Likely,TE,BAL,199.73235002878903,High,219.1000022888184,15.0,25.4,148.0,22.0,4,Deep League,,237.4440524817772,-37.711702452988135,14.3,2.7,1.0,1.0,0.8411764705882353,High Risk
00-0034411,Russell Gage,WR,SF,195.3580716657664,High,315.1000061035156,13.0,29.6,153.0,67.0,5,Deep League,,237.05119331320688,-41.693121647440506,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0039708,Devron Harper,WR,MIN,204.13883888490045,Low,,,,136.0,59.0,5,Deep League,,236.078929322674,-31.940090437773563,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039928,Devin Carter,WR,CAR,204.13883888490045,Low,,,,136.0,59.0,5,Deep League,,236.078929322674,-31.940090437773563,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039605,Jaxon Janke,WR,HOU,204.13883888490045,Low,,,,136.0,59.0,5,Deep League,,236.078929322674,-31.940090437773563,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039579,Xavier White,WR,IND,204.13883888490045,Low,,,,136.0,59.0,5,Deep League,,236.078929322674,-31.940090437773563,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039785,Hamze El-Zayat,WR,NYJ,204.13883888490045,Low,,,,136.0,59.0,5,Deep League,,236.078929322674,-31.940090437773563,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039560,Wayne Ruby,WR,JAX,204.13883888490045,Low,,,,136.0,59.0,5,Deep League,,236.078929322674,-31.940090437773563,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036196,Gabe Davis,WR,JAX,202.56975591559907,High,263.39999847114086,16.0,26.5,145.0,65.0,5,Deep League,,234.26434357586288,-31.694587660263807,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036328,Antonio Gibson,RB,NE,170.87974325882357,High,267.9000015258789,16.0,27.2,220.0,45.0,4,RB3,,229.4593708846762,-58.57962762585262,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0036970,Kyle Pitts,TE,ATL,192.1739726921787,High,305.30000457167625,17.0,24.9,158.0,24.0,4,Deep League,,228.45856893475784,-36.28459624257917,14.3,2.7,1.0,1.0,0.8411764705882353,High Risk
00-0033923,Kareem Hunt,RB,KC,153.34432457914642,Medium,286.5000009536743,16.0,30.1,374.0,50.0,4,RB3,,228.27088597596227,-74.92656139681586,11.42,5.58,1.8,1.0,0.6717647058823529,Very High Risk
00-0038559,Michael Wilson,WR,ARI,196.9101804204611,High,204.5,13.0,25.5,151.0,66.0,5,Deep League,,227.71925626856049,-30.809075848099383,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033110,Tyler Higbee,TE,LA,168.9821174364978,Medium,252.0,16.0,32.7,287.0,29.0,4,Deep League,,226.5533120205412,-57.57119458404341,12.68,4.32,1.6,1.0,0.7458823529411764,Very High Risk
00-0036251,Zack Moss,RB,CIN,168.60898941645894,High,352.6000022888184,14.0,27.7,288.0,47.0,4,RB3,,226.4101753617537,-57.80118594529475,12.66,4.34,1.4,1.0,0.7447058823529412,Very High Risk
00-0038124,Christian Watson,WR,GB,192.79477407141795,High,174.3000007867813,11.0,26.3,156.0,68.0,5,Deep League,,222.95994280368063,-30.16516873226269,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035216,Diontae Johnson,WR,HOU,183.4818175421284,High,290.3000030517578,14.0,29.2,169.0,78.0,5,Deep League,,222.6403210718189,-39.158503529690506,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0036637,Noah Gray,TE,KC,186.49247406295268,High,193.00000152736905,20.0,26.3,166.0,25.0,4,Deep League,,221.70433979511856,-35.21186573216588,14.3,2.7,1.0,1.0,0.8411764705882353,High Risk
00-0031236,Brandin Cooks,WR,DAL,180.03674894108067,High,318.5000014305115,17.0,31.9,180.0,86.0,5,Deep League,,218.4600094217253,-38.423260480644615,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0037261,Khalil Shakir,WR,BUF,187.9570643273815,High,249.5999984741211,18.0,25.6,164.0,74.0,5,Deep League,,217.365312487448,-29.408248160066503,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039869,David Wallis,WR,NE,187.43390474681976,Low,,,24.1,165.0,75.0,5,Deep League,,216.76029800652628,-29.32639325970652,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039855,Jalen McMillan,WR,TB,189.13234139655057,Low,,,23.7,159.0,69.0,5,Deep League,,215.35497680786068,-26.222635411310108,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039683,Marcus Rosemy-Jacksaint,WR,PHI,189.13234139655057,Low,,,23.6,159.0,69.0,5,Deep League,,215.35497680786068,-26.222635411310108,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0038621,Demario Douglas,WR,NE,186.0724142364205,High,214.70000219345093,14.0,24.7,167.0,76.0,5,Deep League,,215.18578517137072,-29.113370934950183,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036988,Josh Palmer,WR,LAC,185.71466802427537,High,188.20000231266025,10.0,25.9,168.0,77.0,5,Deep League,,214.7720650620872,-29.057397037811825,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036040,Juwan Johnson,TE,NO,180.6563002143473,High,213.2999992370605,13.0,29.0,179.0,27.0,4,Deep League,,214.7662310240493,-34.10993080970195,14.3,2.7,1.0,1.0,0.8411764705882353,High Risk
00-0039915,Ladd McConkey,WR,LAC,188.1662326736503,Low,,,23.8,161.0,71.0,5,Deep League,,214.2549199900908,-26.088687316440485,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039636,Tre Mosley,WR,CIN,188.1662326736503,Low,,,23.9,161.0,71.0,5,Deep League,,214.2549199900908,-26.088687316440485,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039491,Jalen Coker,WR,CAR,188.1662326736503,Low,,,23.8,161.0,71.0,5,Deep League,,214.2549199900908,-26.088687316440485,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0039021,Roschon Johnson,RB,CHI,174.644516035205,High,215.60000038146973,15.0,24.6,184.0,44.0,4,RB3,,213.5940124171572,-38.9494963819522,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0039810,Jermaine Burton,WR,CIN,183.1940238970013,Low,,,24.2,170.0,79.0,5,Deep League,,211.857034438709,-28.663010541707703,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039792,Devontez Walker,WR,BAL,183.1940238970013,Low,,,24.2,170.0,79.0,5,Deep League,,211.857034438709,-28.663010541707703,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038507,Grant DuBose,WR,MIA,183.1940238970013,Low,,,24.2,170.0,79.0,5,Deep League,,211.857034438709,-28.663010541707703,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039336,Jaaron Hayek,WR,KC,183.1940238970013,Low,,,24.2,170.0,79.0,5,Deep League,,211.857034438709,-28.663010541707703,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039739,Roman Wilson,WR,PIT,183.1940238970013,Low,,,24.2,170.0,79.0,5,Deep League,,211.857034438709,-28.663010541707703,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039665,Leon Johnson,WR,LAC,183.1940238970013,Low,,,24.2,170.0,79.0,5,Deep League,,211.857034438709,-28.663010541707703,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035535,Darius Slayton,WR,NYG,181.51507226504447,High,255.0,17.0,28.6,178.0,85.0,5,Deep League,,209.9153896942692,-28.400317429224685,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037525,Jordan Mason,RB,SF,169.42798753701928,High,83.20000052452087,9.0,26.3,285.0,46.0,4,RB3,,207.21408547693005,-37.786097939910775,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0036980,Elijah Moore,WR,CLE,178.23627961637766,High,266.2999968528748,17.0,25.4,181.0,87.0,5,Deep League,,206.1235886720014,-27.887309055623746,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037240,Jameson Williams,WR,DET,178.20584359451007,High,178.39999961853027,15.0,24.4,182.0,88.0,5,Deep League,,206.08839055147425,-27.882546956964177,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0031687,Raheem Mostert,RB,MIA,138.0463594201062,High,488.20000076293945,16.0,33.4,390.0,53.0,4,RB3,,205.49808319980784,-67.45172377970164,11.42,5.58,1.8,1.0,0.6717647058823529,Very High Risk
00-0033307,Kendrick Bourne,WR,NE,168.50393104335487,High,186.0000022947788,8.0,30.1,289.0,188.0,5,Deep League,,204.46586921748985,-35.961938174134986,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0036309,Darnell Mooney,WR,ATL,175.5898502098927,High,152.4000015258789,14.0,27.8,183.0,89.0,5,Deep League,,203.06309207946776,-27.47324186957508,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0034775,Christian Kirk,WR,JAX,174.33637173521066,High,274.26000460237265,12.0,28.8,185.0,90.0,5,Deep League,,201.61349112235249,-27.277119387141823,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0032392,Austin Hooper,TE,NE,159.75096828635557,High,122.89999961853027,16.0,30.8,364.0,31.0,4,Deep League,,201.31700970111524,-41.56604141475967,13.49,3.51,1.3,1.0,0.7935294117647059,High Risk
00-0039541,Lideatrick Griffin,WR,CLE,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039355,Luke McCaffrey,WR,WAS,173.98904278445488,Low,,,24.4,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039907,Ja'Lynn Polk,WR,NE,173.98904278445488,Low,,,24.4,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039781,JJ Laap,WR,LA,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039456,John Rhys Plumlee,WR,SEA,173.98904278445488,Low,,,24.7,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039891,Derek Slywka,WR,IND,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038740,Jalen Moreno-Cropper,WR,DAL,173.98904278445488,Low,,,24.3,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039439,Jalon Calhoun,WR,DET,173.98904278445488,Low,,,24.7,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039552,Joshua Cephus,WR,JAX,173.98904278445488,Low,,,24.5,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038484,Joseph Ngata,WR,PHI,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039236,Johnny Wilson,WR,PHI,173.98904278445488,Low,,,24.4,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039365,Jacob Cowing,WR,SF,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039379,Jamari Thrash,WR,CLE,173.98904278445488,Low,,,24.7,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039261,Isaiah Washington,WR,BAL,173.98904278445488,Low,,,24.3,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039816,Anthony Gould,WR,IND,173.98904278445488,Low,,,24.4,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039884,Tahj Washington,WR,MIA,173.98904278445488,Low,,,24.3,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039386,Bub Means,WR,NO,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039709,Ty James,WR,MIN,173.98904278445488,Low,,,24.4,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039553,Brevin Easton,WR,JAX,173.98904278445488,Low,,,24.7,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039342,Xavier Legette,WR,CAR,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039504,Ayir Asante,WR,NYG,173.98904278445488,Low,,,24.5,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039462,Peter LeBlanc,WR,CHI,173.98904278445488,Low,,,24.4,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039394,Casey Washington,WR,ATL,173.98904278445488,Low,,,24.5,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039848,OJ Hiliare,WR,ATL,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039451,Isaiah Williams,WR,CIN,173.98904278445488,Low,,,24.6,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039511,Ahmarean Brown,WR,BUF,173.98904278445488,Low,,,24.7,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039437,Cornelius Johnson,WR,GB,173.98904278445488,Low,,,24.8,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039522,Corey Crooms,WR,DAL,173.98904278445488,Low,,,24.4,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039747,Ainias Smith,WR,PHI,173.98904278445488,Low,,,24.3,186.0,91.0,5,Deep League,,201.2118181861043,-27.22277540164941,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036345,K.J. Osborn,WR,WAS,173.0665666107572,High,226.0000038146973,15.0,28.2,215.0,120.0,5,Deep League,,200.1450090056376,-27.0784423948804,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036233,Donovan Peoples-Jones,WR,DET,172.67376845348778,High,288.10000152885914,17.0,26.5,217.0,121.0,5,Deep League,,199.6907526332852,-27.01698417979742,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033536,Mike Williams,WR,PIT,164.12379376801326,Medium,88.20000153779984,3.0,30.9,354.0,253.0,5,Deep League,,199.1509274843844,-35.02713371637114,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0037664,Alec Pierce,WR,IND,172.13459495835946,High,167.4000015258789,17.0,25.3,218.0,122.0,5,Deep League,,199.06721865932727,-26.93262370096781,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038685,Chris Brooks,RB,GB,162.1443819076977,Medium,22.100000381469727,3.0,25.6,358.0,48.0,4,RB3,,198.30607859214825,-36.16169668445056,13.9,3.1,1.0,1.0,0.8176470588235294,High Risk
00-0033357,Taysom Hill,TE,NO,147.7976173953789,High,274.5199987888336,16.0,35.0,376.0,33.0,4,Deep League,,198.1513797887572,-50.353762393378304,12.68,4.32,1.6,1.0,0.7458823529411764,Very High Risk
00-0036657,Seth Williams,WR,DAL,170.79094857877257,Low,,,25.4,221.0,123.0,5,Deep League,,197.51334189381865,-26.72239331504608,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0034732,Alex McGough,WR,GB,162.64138715999448,Low,,,29.8,356.0,254.0,5,Deep League,,197.3521471605929,-34.71076000059841,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0034395,Daurice Fountain,WR,DET,162.64138715999448,Low,,,29.7,356.0,254.0,5,Deep League,,197.3521471605929,-34.71076000059841,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0039521,Xavier Weaver,WR,ARI,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038954,Izaiah Gathings,WR,PIT,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038728,Jared Wayne,WR,HOU,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039255,Tayvion Robinson,WR,CAR,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039623,Mason Tipton,WR,NO,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039880,Malik Washington,WR,MIA,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039259,Dayton Wade,WR,BAL,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039916,Ricky Pearsall,WR,SF,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039543,Ramel Keyton,WR,LV,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039751,Jordan Whittington,WR,LA,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039621,Kyle Sheets,WR,KC,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038806,Malik Knowles,WR,GB,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038839,Mitchell Tinsley,WR,WAS,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039314,Phillip Brooks,WR,KC,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039722,JaQuae Jackson,WR,NE,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037172,Kyric McGowan,WR,MIA,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038969,Kearis Jackson,WR,NYG,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039914,Praise Olatoke,WR,CAR,170.27554993429345,Low,,,25.2,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039843,Qadir Ismail,WR,BAL,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039604,Jadon Janke,WR,MIA,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039659,Jaelen Gill,WR,CLE,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037231,Kevin Austin Jr.,WR,NO,170.27554993429345,Low,,,25.4,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039730,Isaiah Wooden,WR,LAC,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038679,Tyrell Shavers,WR,BUF,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038519,Nikko Remigio,WR,KC,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039278,Tyler Harrell,WR,NYJ,170.27554993429345,Low,,,25.1,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038902,Shaquan Davis,WR,PIT,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038671,Jaray Jenkins,WR,PIT,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039505,John Jiles,WR,NE,170.27554993429345,Low,,,25.1,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039760,John Jackson,WR,CHI,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039392,Jha'Quan Jackson,WR,TEN,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038502,T.J. Luther,WR,CAR,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039614,Jermaine Jackson,WR,NO,170.27554993429345,Low,,,25.2,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039561,Joseph Scates,WR,JAX,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039592,Tanner Knue,WR,TB,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039536,Jeff Foreman,WR,LV,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039500,Sam Pinckney,WR,CAR,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039397,Tejhaun Palmer,WR,ARI,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039479,Je'Quan Burton,WR,MIA,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
